Item Internal Id,Price level,Unit Price,Internal Id,external Id
9029,Discount 20%,1588,928,928
6021,Discount 10%,3918.6,928,928
4250,Discount 20%,21.2,928,928
4251,Discount 20%,24,928,928
4252,Discount 20%,26.88,928,928
4253,Discount 20%,30,928,928
4254,Discount 20%,31.04,928,928
4255,Discount 20%,34.8,928,928
4256,Discount 20%,37.6,928,928
4257,Discount 20%,41.04,928,928
4258,Discount 20%,45.36,928,928
4259,Discount 25%,3.53,928,928
4260,Discount 20%,5.28,928,928
4261,Discount 20%,7.6,928,928
4262,Discount 20%,10.32,928,928
4263,Discount 20%,12.72,928,928
4264,Discount 20%,15.12,928,928
4265,Discount 15%,20.83,928,928
4266,Discount 15%,25.67,928,928
37046,Discount 15%,30.43,928,928
6494,Discount 20%,76,928,928
1318,Discount 25%,343.5,928,928
1319,Discount 25%,483.75,928,928
1320,Discount 25%,746.25,928,928
1333,Discount 20%,732,928,928
1419,Discount 22.5%,383.63,928,928
1425,Discount 22.5%,437.88,928,928
1426,Discount 25%,543.75,928,928
1427,Discount 25%,821.25,928,928
1430,Discount 20%,636,928,928
3038,Discount 20%,48,928,928
3039,Discount 20%,60.36,928,928
3040,Discount 20%,78.54,928,928
3041,Discount 20%,64.73,928,928
3042,Discount 20%,70.54,928,928
3043,Discount 20%,88,928,928
4297,Discount 20%,1116,928,928
4298,Discount 25%,1196.25,928,928
4301,Discount 25%,862.5,928,928
4305,Discount 22.5%,964.88,928,928
4308,Discount 20%,1224,928,928
11748,Discount 22.5%,1316.73,929,929
3733,Discount 25%,221.25,929,929
3734,Discount 25%,1271.25,929,929
3784,Discount 15%,46.33,929,929
3785,Discount 15%,46.33,929,929
3787,Discount 22.5%,13.56,929,929
3788,Discount 22.5%,13.56,929,929
3789,Discount 22.5%,13.56,929,929
3790,Discount 22.5%,13.56,929,929
3791,Discount 22.5%,13.56,929,929
3792,Discount 22.5%,13.56,929,929
3793,Discount 22.5%,13.56,929,929
3794,Discount 22.5%,13.56,929,929
908,Discount 20%,119.2,929,929
5542,Discount 25%,62.25,929,929
5549,Discount 10%,494.1,929,929
5653,Discount 20%,30.4,929,929
133,EquaGel 1,191.15,929,929
134,EquaGel 1,191.15,929,929
135,EquaGel 1,191.15,929,929
136,EquaGel 1,191.15,929,929
137,EquaGel 1,191.15,929,929
138,EquaGel 1,191.15,929,929
139,EquaGel 1,191.15,929,929
140,EquaGel 1,191.15,929,929
141,EquaGel 1,191.15,929,929
142,EquaGel 1,191.15,929,929
143,EquaGel 1,191.15,929,929
144,EquaGel 1,191.15,929,929
149,EquaGel 1,229.25,929,929
150,EquaGel 1,229.25,929,929
151,EquaGel 1,229.25,929,929
152,EquaGel 1,229.25,929,929
153,EquaGel 1,229.25,929,929
154,EquaGel 1,229.25,929,929
155,EquaGel 1,229.25,929,929
156,EquaGel 1,229.25,929,929
159,EquaGel 1,317.46,929,929
160,EquaGel 1,317.46,929,929
161,EquaGel 1,317.46,929,929
162,EquaGel 1,317.46,929,929
163,EquaGel 1,317.46,929,929
164,EquaGel 1,317.46,929,929
165,EquaGel 1,317.46,929,929
166,EquaGel 1,317.46,929,929
168,EquaGel 1,397.46,929,929
172,EquaGel 1,44.06,929,929
24854,EquaGel 1,44.06,929,929
173,EquaGel 1,44.06,929,929
174,EquaGel 1,44.06,929,929
175,EquaGel 1,44.06,929,929
177,EquaGel 1,44.06,929,929
178,EquaGel 1,44.06,929,929
7917,EquaGel 1,44.06,929,929
179,EquaGel 1,44.06,929,929
181,EquaGel 1,44.06,929,929
182,EquaGel 1,44.06,929,929
183,EquaGel 1,44.06,929,929
184,EquaGel 1,44.06,929,929
185,EquaGel 1,44.06,929,929
186,EquaGel 1,44.06,929,929
187,EquaGel 1,44.06,929,929
188,EquaGel 1,44.06,929,929
189,EquaGel 1,44.06,929,929
36840,EquaGel 1,68.7,929,929
36841,EquaGel 1,68.7,929,929
1060,Discount 20%,214.4,929,929
1068,Discount 15%,420.75,929,929
1082,Discount 10%,1930.5,929,929
198,Discount 22.5%,92.96,929,929
199,Discount 22.5%,116.21,929,929
200,Discount 22.5%,231.73,929,929
201,Discount 22.5%,77.46,929,929
205,Discount 22.5%,168.18,929,929
206,Discount 25%,156.75,929,929
207,Discount 22.5%,189.1,929,929
209,Discount 15%,160.65,929,929
3821,Discount 10%,8995.5,929,929
40995,Discount 15%,27.88,929,929
40996,Discount 15%,153.43,929,929
4551,Discount 22.5%,41.85,929,929
4552,Discount 22.5%,38.21,929,929
4554,Discount 22.5%,55.1,929,929
4555,Discount 22.5%,39.68,929,929
4556,Discount 22.5%,19.07,929,929
4557,Discount 22.5%,23.48,929,929
4558,Discount 22.5%,26.43,929,929
4559,Discount 22.5%,30.15,929,929
4569,Discount 25%,70.88,929,929
4570,Discount 25%,70.88,929,929
4668,Discount 22.5%,18.52,929,929
33403,Discount 25%,37.46,929,929
1910,Discount 15%,28.65,929,929
1918,Discount 15%,44.12,929,929
1919,Discount 15%,50.07,929,929
1920,Discount 15%,69.36,929,929
1924,Discount 20%,67.36,929,929
1927,Discount 15%,36.55,929,929
1929,Discount 15%,42.08,929,929
1954,Discount 25%,33,929,929
1993,Discount 20%,9.52,929,929
1089,Discount 05%,451.25,929,929
1090,Discount 10%,355.5,929,929
9527,Discount 10%,355.5,929,929
7154,Discount 20%,32.32,929,929
4389,Discount 15%,5490.15,929,929
3977,Discount 20%,48,929,929
3978,Discount 20%,48,929,929
3979,Discount 20%,48,929,929
3980,Discount 20%,48,929,929
3981,Discount 20%,48,929,929
3982,Discount 20%,51.6,929,929
3983,Discount 20%,51.6,929,929
3986,Discount 15%,8.93,929,929
3987,Discount 15%,8.93,929,929
3988,Discount 15%,8.93,929,929
3989,Discount 15%,8.93,929,929
3991,Discount 20%,136.72,929,929
3992,Discount 20%,136.72,929,929
3993,Discount 20%,136.72,929,929
3994,Discount 20%,136.72,929,929
3995,Discount 20%,38,929,929
3996,Discount 20%,60.72,929,929
3997,Discount 20%,17.44,929,929
3998,Discount 20%,75.92,929,929
3999,Discount 20%,98.8,929,929
