Item Internal Id,Price level,Unit Price,Internal Id,external Id
140,EquaGel 1,191.15,967,967
141,EquaGel 1,191.15,967,967
142,EquaGel 1,191.15,967,967
143,EquaGel 1,191.15,967,967
144,EquaGel 1,191.15,967,967
149,EquaGel 1,229.25,967,967
150,EquaGel 1,229.25,967,967
151,EquaGel 1,229.25,967,967
152,EquaGel 1,229.25,967,967
153,EquaGel 1,229.25,967,967
154,EquaGel 1,229.25,967,967
155,EquaGel 1,229.25,967,967
156,EquaGel 1,229.25,967,967
159,EquaGel 1,317.46,967,967
160,EquaGel 1,317.46,967,967
161,EquaGel 1,317.46,967,967
162,EquaGel 1,317.46,967,967
163,EquaGel 1,317.46,967,967
164,EquaGel 1,317.46,967,967
165,EquaGel 1,317.46,967,967
166,EquaGel 1,317.46,967,967
168,EquaGel 1,397.46,967,967
172,EquaGel 1,44.06,967,967
24854,EquaGel 1,44.06,967,967
173,EquaGel 1,44.06,967,967
174,EquaGel 1,44.06,967,967
175,EquaGel 1,44.06,967,967
177,EquaGel 1,44.06,967,967
178,EquaGel 1,44.06,967,967
7917,EquaGel 1,44.06,967,967
179,EquaGel 1,44.06,967,967
181,EquaGel 1,44.06,967,967
182,EquaGel 1,44.06,967,967
183,EquaGel 1,44.06,967,967
184,EquaGel 1,44.06,967,967
185,EquaGel 1,44.06,967,967
186,EquaGel 1,44.06,967,967
187,EquaGel 1,44.06,967,967
188,EquaGel 1,44.06,967,967
189,EquaGel 1,44.06,967,967
36840,EquaGel 1,68.7,967,967
36841,EquaGel 1,68.7,967,967
1060,Discount 20%,214.4,967,967
1068,Discount 15%,420.75,967,967
1082,Discount 10%,1930.5,967,967
198,Discount 22.5%,92.96,967,967
199,Discount 22.5%,116.21,967,967
200,Discount 22.5%,231.73,967,967
201,Discount 22.5%,77.46,967,967
205,Discount 22.5%,168.18,967,967
206,Discount 25%,156.75,967,967
207,Discount 22.5%,189.1,967,967
209,Discount 15%,160.65,967,967
3821,Discount 10%,8995.5,967,967
40995,Discount 15%,27.88,967,967
40996,Discount 15%,153.43,967,967
4551,Discount 22.5%,41.85,967,967
4552,Discount 22.5%,38.21,967,967
4554,Discount 22.5%,55.1,967,967
4555,Discount 22.5%,39.68,967,967
4556,Discount 22.5%,19.07,967,967
4557,Discount 22.5%,23.48,967,967
4558,Discount 22.5%,26.43,967,967
4559,Discount 22.5%,30.15,967,967
4569,Discount 25%,70.88,967,967
4570,Discount 25%,70.88,967,967
4668,Discount 22.5%,18.52,967,967
33403,Discount 25%,37.46,967,967
1910,Discount 15%,28.65,967,967
1918,Discount 15%,44.12,967,967
1919,Discount 15%,50.07,967,967
1920,Discount 15%,69.36,967,967
1924,Discount 20%,67.36,967,967
1927,Discount 15%,36.55,967,967
1929,Discount 15%,42.08,967,967
1954,Discount 25%,33,967,967
1993,Discount 20%,9.52,967,967
1089,Discount 05%,451.25,967,967
1090,Discount 10%,355.5,967,967
9527,Discount 10%,355.5,967,967
7154,Discount 20%,32.32,967,967
4389,Discount 15%,5490.15,967,967
3977,Discount 20%,48,967,967
3978,Discount 20%,48,967,967
3979,Discount 20%,48,967,967
3980,Discount 20%,48,967,967
3981,Discount 20%,48,967,967
3982,Discount 20%,51.6,967,967
3983,Discount 20%,51.6,967,967
3986,Discount 15%,8.93,967,967
3987,Discount 15%,8.93,967,967
3988,Discount 15%,8.93,967,967
3989,Discount 15%,8.93,967,967
3991,Discount 20%,136.72,967,967
3992,Discount 20%,136.72,967,967
3993,Discount 20%,136.72,967,967
3994,Discount 20%,136.72,967,967
3995,Discount 20%,38,967,967
3996,Discount 20%,60.72,967,967
3997,Discount 20%,17.44,967,967
3998,Discount 20%,75.92,967,967
3999,Discount 20%,98.8,967,967
4000,Discount 20%,34.16,967,967
4001,Discount 20%,121.52,967,967
4002,Discount 20%,16.72,967,967
4003,Discount 20%,79.44,967,967
4004,Discount 20%,90.88,967,967
4005,Discount 20%,105.28,967,967
4006,Discount 20%,117.44,967,967
4007,Discount 20%,132.64,967,967
4008,Discount 20%,15.12,967,967
4009,Discount 20%,18.96,967,967
4010,Discount 20%,20.48,967,967
4011,Discount 20%,22.8,967,967
4013,Discount 22.5%,14.34,967,967
4014,Discount 22.5%,14.34,967,967
4015,Discount 22.5%,14.34,967,967
4016,Discount 22.5%,14.34,967,967
4035,Discount 25%,24.38,967,967
7179,Discount 25%,24.75,967,967
7641,Discount 25%,27,967,967
7142,Discount 25%,269.25,967,967
1244,Discount 25%,291.75,967,967
577,Discount 15%,3130.55,967,967
19349,Discount 15%,7639.8,967,967
4111,Discount 25%,42.68,967,967
4112,Discount 22.5%,55.8,967,967
4118,Discount 25%,217.5,967,967
4120,Discount 20%,239.2,967,967
4121,Discount 15%,137.63,967,967
4122,Discount 25%,42.75,967,967
4131,Discount 25%,14.93,967,967
4133,Discount 20%,55.6,967,967
6264,ZDealer,416.5,967,967
6266,Discount 15%,72.25,967,967
276,Discount 15%,254.15,967,967
4683,Discount 20%,476,967,967
4145,Discount 10%,3599.1,967,967
5881,Discount 20%,16.8,967,967
5882,Discount 20%,16.8,967,967
5884,Discount 20%,22.4,967,967
5935,Discount 15%,11.48,967,967
5971,Discount 22.5%,110.83,967,967
4165,Discount 22.5%,384.4,967,967
4167,Discount 20%,454.4,967,967
7739,Discount 25%,446.25,967,967
4229,Discount 22.5%,2669.88,967,967
4231,Discount 22.5%,3379,967,967
6010,Discount 25%,1308.75,967,967
9029,Discount 20%,1588,967,967
6021,Discount 10%,3918.6,967,967
4250,Discount 20%,21.2,967,967
4251,Discount 20%,24,967,967
4252,Discount 20%,26.88,967,967
4253,Discount 20%,30,967,967
4254,Discount 20%,31.04,967,967
4255,Discount 20%,34.8,967,967
4256,Discount 20%,37.6,967,967
4257,Discount 20%,41.04,967,967
4258,Discount 20%,45.36,967,967
4259,Discount 25%,3.53,967,967
4260,Discount 20%,5.28,967,967
4261,Discount 20%,7.6,967,967
4262,Discount 20%,10.32,967,967
4263,Discount 20%,12.72,967,967
4264,Discount 20%,15.12,967,967
4265,Discount 15%,20.83,967,967
4266,Discount 15%,25.67,967,967
37046,Discount 15%,30.43,967,967
6494,Discount 20%,76,967,967
1318,Discount 25%,343.5,967,967
1319,Discount 25%,483.75,967,967
1320,Discount 25%,746.25,967,967
1333,Discount 20%,732,967,967
1419,Discount 22.5%,383.63,967,967
1425,Discount 22.5%,437.88,967,967
1426,Discount 25%,543.75,967,967
1427,Discount 25%,821.25,967,967
1430,Discount 20%,636,967,967
3038,Discount 20%,48,967,967
3039,Discount 20%,60.36,967,967
3040,Discount 20%,78.54,967,967
3041,Discount 20%,64.73,967,967
3042,Discount 20%,70.54,967,967
3043,Discount 20%,88,967,967
4297,Discount 20%,1116,967,967
4298,Discount 25%,1196.25,967,967
4301,Discount 25%,862.5,967,967
4305,Discount 22.5%,964.88,967,967
4308,Discount 20%,1224,967,967
11748,Discount 22.5%,1316.73,968,968
3733,Discount 25%,221.25,968,968
3734,Discount 25%,1271.25,968,968
3784,Discount 15%,46.33,968,968
3785,Discount 15%,46.33,968,968
3787,Discount 22.5%,13.56,968,968
3788,Discount 22.5%,13.56,968,968
3789,Discount 22.5%,13.56,968,968
3790,Discount 22.5%,13.56,968,968
3791,Discount 22.5%,13.56,968,968
3792,Discount 22.5%,13.56,968,968
3793,Discount 22.5%,13.56,968,968
3794,Discount 22.5%,13.56,968,968
908,Discount 20%,119.2,968,968
5542,Discount 25%,62.25,968,968
5549,Discount 10%,494.1,968,968
5653,Discount 20%,30.4,968,968
133,EquaGel 1,191.15,968,968
134,EquaGel 1,191.15,968,968
135,EquaGel 1,191.15,968,968
136,EquaGel 1,191.15,968,968
137,EquaGel 1,191.15,968,968
138,EquaGel 1,191.15,968,968
139,EquaGel 1,191.15,968,968
140,EquaGel 1,191.15,968,968
141,EquaGel 1,191.15,968,968
142,EquaGel 1,191.15,968,968
143,EquaGel 1,191.15,968,968
144,EquaGel 1,191.15,968,968
149,EquaGel 1,229.25,968,968
150,EquaGel 1,229.25,968,968
151,EquaGel 1,229.25,968,968
152,EquaGel 1,229.25,968,968
153,EquaGel 1,229.25,968,968
154,EquaGel 1,229.25,968,968
155,EquaGel 1,229.25,968,968
156,EquaGel 1,229.25,968,968
159,EquaGel 1,317.46,968,968
160,EquaGel 1,317.46,968,968
161,EquaGel 1,317.46,968,968
162,EquaGel 1,317.46,968,968
163,EquaGel 1,317.46,968,968
164,EquaGel 1,317.46,968,968
165,EquaGel 1,317.46,968,968
166,EquaGel 1,317.46,968,968
168,EquaGel 1,397.46,968,968
172,EquaGel 1,44.06,968,968
24854,EquaGel 1,44.06,968,968
173,EquaGel 1,44.06,968,968
174,EquaGel 1,44.06,968,968
175,EquaGel 1,44.06,968,968
177,EquaGel 1,44.06,968,968
178,EquaGel 1,44.06,968,968
7917,EquaGel 1,44.06,968,968
179,EquaGel 1,44.06,968,968
181,EquaGel 1,44.06,968,968
182,EquaGel 1,44.06,968,968
183,EquaGel 1,44.06,968,968
184,EquaGel 1,44.06,968,968
185,EquaGel 1,44.06,968,968
186,EquaGel 1,44.06,968,968
187,EquaGel 1,44.06,968,968
188,EquaGel 1,44.06,968,968
189,EquaGel 1,44.06,968,968
36840,EquaGel 1,68.7,968,968
36841,EquaGel 1,68.7,968,968
1060,Discount 20%,214.4,968,968
1068,Discount 15%,420.75,968,968
1082,Discount 10%,1930.5,968,968
198,Discount 22.5%,92.96,968,968
199,Discount 22.5%,116.21,968,968
200,Discount 22.5%,231.73,968,968
201,Discount 22.5%,77.46,968,968
205,Discount 22.5%,168.18,968,968
206,Discount 25%,156.75,968,968
207,Discount 22.5%,189.1,968,968
209,Discount 15%,160.65,968,968
3821,Discount 10%,8995.5,968,968
40995,Discount 15%,27.88,968,968
40996,Discount 15%,153.43,968,968
4551,Discount 22.5%,41.85,968,968
4552,Discount 22.5%,38.21,968,968
4554,Discount 22.5%,55.1,968,968
4555,Discount 22.5%,39.68,968,968
4556,Discount 22.5%,19.07,968,968
4557,Discount 22.5%,23.48,968,968
4558,Discount 22.5%,26.43,968,968
4559,Discount 22.5%,30.15,968,968
4569,Discount 25%,70.88,968,968
4570,Discount 25%,70.88,968,968
4668,Discount 22.5%,18.52,968,968
33403,Discount 25%,37.46,968,968
1910,Discount 15%,28.65,968,968
1918,Discount 15%,44.12,968,968
1919,Discount 15%,50.07,968,968
1920,Discount 15%,69.36,968,968
1924,Discount 20%,67.36,968,968
1927,Discount 15%,36.55,968,968
1929,Discount 15%,42.08,968,968
1954,Discount 25%,33,968,968
1993,Discount 20%,9.52,968,968
1089,Discount 05%,451.25,968,968
1090,Discount 10%,355.5,968,968
9527,Discount 10%,355.5,968,968
7154,Discount 20%,32.32,968,968
4389,Discount 15%,5490.15,968,968
3977,Discount 20%,48,968,968
3978,Discount 20%,48,968,968
3979,Discount 20%,48,968,968
3980,Discount 20%,48,968,968
3981,Discount 20%,48,968,968
3982,Discount 20%,51.6,968,968
3983,Discount 20%,51.6,968,968
3986,Discount 15%,8.93,968,968
3987,Discount 15%,8.93,968,968
3988,Discount 15%,8.93,968,968
3989,Discount 15%,8.93,968,968
3991,Discount 20%,136.72,968,968
3992,Discount 20%,136.72,968,968
3993,Discount 20%,136.72,968,968
3994,Discount 20%,136.72,968,968
3995,Discount 20%,38,968,968
3996,Discount 20%,60.72,968,968
3997,Discount 20%,17.44,968,968
