Item Internal Id,,Price level,Unit Price,Internal Id,external Id
4016,,Discount 22.5%,14.34,919,919
4035,,Discount 25%,24.38,919,919
7179,,Discount 25%,24.75,919,919
7641,,Discount 25%,27,919,919
7142,,Discount 25%,269.25,919,919
1244,,Discount 25%,291.75,919,919
577,,Discount 15%,3130.55,919,919
19349,,Discount 15%,7639.8,919,919
4111,,Discount 25%,42.68,919,919
4112,,Discount 22.5%,55.8,919,919
4118,,Discount 25%,217.5,919,919
4120,,Discount 20%,239.2,919,919
4121,,Discount 15%,137.63,919,919
4122,,Discount 25%,42.75,919,919
4131,,Discount 25%,14.93,919,919
4133,,Discount 20%,55.6,919,919
6264,,ZDealer,416.5,919,919
6266,,Discount 15%,72.25,919,919
276,,Discount 15%,254.15,919,919
4683,,Discount 20%,476,919,919
4145,,Discount 10%,3599.1,919,919
5881,,Discount 20%,16.8,919,919
5882,,Discount 20%,16.8,919,919
5884,,Discount 20%,22.4,919,919
5935,,Discount 15%,11.48,919,919
5971,,Discount 22.5%,110.83,919,919
4165,,Discount 22.5%,384.4,919,919
4167,,Discount 20%,454.4,919,919
7739,,Discount 25%,446.25,919,919
4229,,Discount 22.5%,2669.88,919,919
4231,,Discount 22.5%,3379,919,919
6010,,Discount 25%,1308.75,919,919
9029,,Discount 20%,1588,919,919
6021,,Discount 10%,3918.6,919,919
4250,,Discount 20%,21.2,919,919
4251,,Discount 20%,24,919,919
4252,,Discount 20%,26.88,919,919
4253,,Discount 20%,30,919,919
4254,,Discount 20%,31.04,919,919
4255,,Discount 20%,34.8,919,919
4256,,Discount 20%,37.6,919,919
4257,,Discount 20%,41.04,919,919
4258,,Discount 20%,45.36,919,919
4259,,Discount 25%,3.53,919,919
4260,,Discount 20%,5.28,919,919
4261,,Discount 20%,7.6,919,919
4262,,Discount 20%,10.32,919,919
4263,,Discount 20%,12.72,919,919
4264,,Discount 20%,15.12,919,919
4265,,Discount 15%,20.83,919,919
4266,,Discount 15%,25.67,919,919
37046,,Discount 15%,30.43,919,919
6494,,Discount 20%,76,919,919
1318,,Discount 25%,343.5,919,919
1319,,Discount 25%,483.75,919,919
1320,,Discount 25%,746.25,919,919
1333,,Discount 20%,732,919,919
1419,,Discount 22.5%,383.63,919,919
1425,,Discount 22.5%,437.88,919,919
1426,,Discount 25%,543.75,919,919
1427,,Discount 25%,821.25,919,919
1430,,Discount 20%,636,919,919
3038,,Discount 20%,48,919,919
3039,,Discount 20%,60.36,919,919
3040,,Discount 20%,78.54,919,919
3041,,Discount 20%,64.73,919,919
3042,,Discount 20%,70.54,919,919
3043,,Discount 20%,88,919,919
4297,,Discount 20%,1116,919,919
4298,,Discount 25%,1196.25,919,919
4301,,Discount 25%,862.5,919,919
4305,,Discount 22.5%,964.88,919,919
4308,,Discount 20%,1224,919,919
1310,,Discount 25%,283.5,3122,3122
1311,,Discount 25%,446.25,3122,3122
1312,,Discount 25%,618.75,3122,3122
1318,,Discount 25%,343.5,3122,3122
1319,,Discount 25%,483.75,3122,3122
1320,,Discount 25%,746.25,3122,3122
11748,,Discount 22.5%,1316.73,1053,1053
3733,,Discount 25%,221.25,1053,1053
3734,,Discount 25%,1271.25,1053,1053
3784,,Discount 15%,46.33,1053,1053
3785,,Discount 15%,46.33,1053,1053
3787,,Discount 22.5%,13.56,1053,1053
3788,,Discount 22.5%,13.56,1053,1053
3789,,Discount 22.5%,13.56,1053,1053
3790,,Discount 22.5%,13.56,1053,1053
3791,,Discount 22.5%,13.56,1053,1053
3792,,Discount 22.5%,13.56,1053,1053
3793,,Discount 22.5%,13.56,1053,1053
3794,,Discount 22.5%,13.56,1053,1053
908,,Discount 20%,119.2,1053,1053
5542,,Discount 25%,62.25,1053,1053
5549,,Discount 10%,494.1,1053,1053
5653,,Discount 20%,30.4,1053,1053
133,,EquaGel 1,191.15,1053,1053
134,,EquaGel 1,191.15,1053,1053
135,,EquaGel 1,191.15,1053,1053
136,,EquaGel 1,191.15,1053,1053
137,,EquaGel 1,191.15,1053,1053
138,,EquaGel 1,191.15,1053,1053
139,,EquaGel 1,191.15,1053,1053
140,,EquaGel 1,191.15,1053,1053
141,,EquaGel 1,191.15,1053,1053
142,,EquaGel 1,191.15,1053,1053
143,,EquaGel 1,191.15,1053,1053
144,,EquaGel 1,191.15,1053,1053
149,,EquaGel 1,229.25,1053,1053
150,,EquaGel 1,229.25,1053,1053
151,,EquaGel 1,229.25,1053,1053
152,,EquaGel 1,229.25,1053,1053
153,,EquaGel 1,229.25,1053,1053
154,,EquaGel 1,229.25,1053,1053
155,,EquaGel 1,229.25,1053,1053
156,,EquaGel 1,229.25,1053,1053
159,,EquaGel 1,317.46,1053,1053
160,,EquaGel 1,317.46,1053,1053
161,,EquaGel 1,317.46,1053,1053
162,,EquaGel 1,317.46,1053,1053
163,,EquaGel 1,317.46,1053,1053
164,,EquaGel 1,317.46,1053,1053
165,,EquaGel 1,317.46,1053,1053
166,,EquaGel 1,317.46,1053,1053
168,,EquaGel 1,397.46,1053,1053
172,,EquaGel 1,44.06,1053,1053
24854,,EquaGel 1,44.06,1053,1053
173,,EquaGel 1,44.06,1053,1053
174,,EquaGel 1,44.06,1053,1053
175,,EquaGel 1,44.06,1053,1053
177,,EquaGel 1,44.06,1053,1053
178,,EquaGel 1,44.06,1053,1053
7917,,EquaGel 1,44.06,1053,1053
179,,EquaGel 1,44.06,1053,1053
181,,EquaGel 1,44.06,1053,1053
182,,EquaGel 1,44.06,1053,1053
183,,EquaGel 1,44.06,1053,1053
184,,EquaGel 1,44.06,1053,1053
185,,EquaGel 1,44.06,1053,1053
186,,EquaGel 1,44.06,1053,1053
187,,EquaGel 1,44.06,1053,1053
188,,EquaGel 1,44.06,1053,1053
189,,EquaGel 1,44.06,1053,1053
36840,,EquaGel 1,68.7,1053,1053
36841,,EquaGel 1,68.7,1053,1053
1060,,Discount 20%,214.4,1053,1053
1068,,Discount 15%,420.75,1053,1053
1082,,Discount 10%,1930.5,1053,1053
198,,Discount 22.5%,92.96,1053,1053
199,,Discount 22.5%,116.21,1053,1053
200,,Discount 22.5%,231.73,1053,1053
201,,Discount 22.5%,77.46,1053,1053
205,,Discount 22.5%,168.18,1053,1053
206,,Discount 25%,156.75,1053,1053
207,,Discount 22.5%,189.1,1053,1053
209,,Discount 15%,160.65,1053,1053
3821,,Discount 10%,8995.5,1053,1053
40995,,Discount 15%,27.88,1053,1053
40996,,Discount 15%,153.43,1053,1053
4551,,Discount 22.5%,41.85,1053,1053
4552,,Discount 22.5%,38.21,1053,1053
4554,,Discount 22.5%,55.1,1053,1053
4555,,Discount 22.5%,39.68,1053,1053
4556,,Discount 22.5%,19.07,1053,1053
4557,,Discount 22.5%,23.48,1053,1053
4558,,Discount 22.5%,26.43,1053,1053
4559,,Discount 22.5%,30.15,1053,1053
4569,,Discount 25%,70.88,1053,1053
4570,,Discount 25%,70.88,1053,1053
4668,,Discount 22.5%,18.52,1053,1053
33403,,Discount 25%,37.46,1053,1053
1910,,Discount 15%,28.65,1053,1053
1918,,Discount 15%,44.12,1053,1053
1919,,Discount 15%,50.07,1053,1053
1920,,Discount 15%,69.36,1053,1053
1924,,Discount 20%,67.36,1053,1053
1927,,Discount 15%,36.55,1053,1053
1929,,Discount 15%,42.08,1053,1053
1954,,Discount 25%,33,1053,1053
1993,,Discount 20%,9.52,1053,1053
1089,,Discount 05%,451.25,1053,1053
1090,,Discount 10%,355.5,1053,1053
9527,,Discount 10%,355.5,1053,1053
7154,,Discount 20%,32.32,1053,1053
4389,,Discount 15%,5490.15,1053,1053
3977,,Discount 20%,48,1053,1053
3978,,Discount 20%,48,1053,1053
3979,,Discount 20%,48,1053,1053
3980,,Discount 20%,48,1053,1053
3981,,Discount 20%,48,1053,1053
3982,,Discount 20%,51.6,1053,1053
3983,,Discount 20%,51.6,1053,1053
3986,,Discount 15%,8.93,1053,1053
3987,,Discount 15%,8.93,1053,1053
3988,,Discount 15%,8.93,1053,1053
3989,,Discount 15%,8.93,1053,1053
3991,,Discount 20%,136.72,1053,1053
3992,,Discount 20%,136.72,1053,1053
3993,,Discount 20%,136.72,1053,1053
3994,,Discount 20%,136.72,1053,1053
3995,,Discount 20%,38,1053,1053
3996,,Discount 20%,60.72,1053,1053
3997,,Discount 20%,17.44,1053,1053
3998,,Discount 20%,75.92,1053,1053
3999,,Discount 20%,98.8,1053,1053
4000,,Discount 20%,34.16,1053,1053
4001,,Discount 20%,121.52,1053,1053
4002,,Discount 20%,16.72,1053,1053
4003,,Discount 20%,79.44,1053,1053
4004,,Discount 20%,90.88,1053,1053
4005,,Discount 20%,105.28,1053,1053
4006,,Discount 20%,117.44,1053,1053
4007,,Discount 20%,132.64,1053,1053
4008,,Discount 20%,15.12,1053,1053
4009,,Discount 20%,18.96,1053,1053
4010,,Discount 20%,20.48,1053,1053
4011,,Discount 20%,22.8,1053,1053
4013,,Discount 22.5%,14.34,1053,1053
4014,,Discount 22.5%,14.34,1053,1053
4015,,Discount 22.5%,14.34,1053,1053
4016,,Discount 22.5%,14.34,1053,1053
4035,,Discount 25%,24.38,1053,1053
7179,,Discount 25%,24.75,1053,1053
7641,,Discount 25%,27,1053,1053
7142,,Discount 25%,269.25,1053,1053
1244,,Discount 25%,291.75,1053,1053
577,,Discount 15%,3130.55,1053,1053
19349,,Discount 15%,7639.8,1053,1053
4111,,Discount 25%,42.68,1053,1053
4112,,Discount 22.5%,55.8,1053,1053
4118,,Discount 25%,217.5,1053,1053
4120,,Discount 20%,239.2,1053,1053
4121,,Discount 15%,137.63,1053,1053
4122,,Discount 25%,42.75,1053,1053
4131,,Discount 25%,14.93,1053,1053
4133,,Discount 20%,55.6,1053,1053
6264,,ZDealer,416.5,1053,1053
6266,,Discount 15%,72.25,1053,1053
276,,Discount 15%,254.15,1053,1053
4683,,Discount 20%,476,1053,1053
4145,,Discount 10%,3599.1,1053,1053
5881,,Discount 20%,16.8,1053,1053
5882,,Discount 20%,16.8,1053,1053
5884,,Discount 20%,22.4,1053,1053
5935,,Discount 15%,11.48,1053,1053
5971,,Discount 22.5%,110.83,1053,1053
4165,,Discount 22.5%,384.4,1053,1053
4167,,Discount 20%,454.4,1053,1053
7739,,Discount 25%,446.25,1053,1053
4229,,Discount 22.5%,2669.88,1053,1053
4231,,Discount 22.5%,3379,1053,1053
6010,,Discount 25%,1308.75,1053,1053
9029,,Discount 20%,1588,1053,1053
6021,,Discount 10%,3918.6,1053,1053
4250,,Discount 20%,21.2,1053,1053
4251,,Discount 20%,24,1053,1053
4252,,Discount 20%,26.88,1053,1053
4253,,Discount 20%,30,1053,1053
4254,,Discount 20%,31.04,1053,1053
4255,,Discount 20%,34.8,1053,1053
4256,,Discount 20%,37.6,1053,1053
4257,,Discount 20%,41.04,1053,1053
4258,,Discount 20%,45.36,1053,1053
4259,,Discount 25%,3.53,1053,1053
4260,,Discount 20%,5.28,1053,1053
4261,,Discount 20%,7.6,1053,1053
4262,,Discount 20%,10.32,1053,1053
4263,,Discount 20%,12.72,1053,1053
4264,,Discount 20%,15.12,1053,1053
4265,,Discount 15%,20.83,1053,1053
4266,,Discount 15%,25.67,1053,1053
37046,,Discount 15%,30.43,1053,1053
6494,,Discount 20%,76,1053,1053
1318,,Discount 25%,343.5,1053,1053
1319,,Discount 25%,483.75,1053,1053
1320,,Discount 25%,746.25,1053,1053
1333,,Discount 20%,732,1053,1053
1419,,Discount 22.5%,383.63,1053,1053
1425,,Discount 22.5%,437.88,1053,1053
1426,,Discount 25%,543.75,1053,1053
1427,,Discount 25%,821.25,1053,1053
1430,,Discount 20%,636,1053,1053
3038,,Discount 20%,48,1053,1053
3039,,Discount 20%,60.36,1053,1053
3040,,Discount 20%,78.54,1053,1053
3041,,Discount 20%,64.73,1053,1053
3042,,Discount 20%,70.54,1053,1053
3043,,Discount 20%,88,1053,1053
4297,,Discount 20%,1116,1053,1053
4298,,Discount 25%,1196.25,1053,1053
4301,,Discount 25%,862.5,1053,1053
4305,,Discount 22.5%,964.88,1053,1053
4308,,Discount 20%,1224,1053,1053
11748,,Discount 22.5%,1316.73,120492,120492
3733,,Discount 25%,221.25,120492,120492
3734,,Discount 25%,1271.25,120492,120492
3784,,Discount 15%,46.33,120492,120492
3785,,Discount 15%,46.33,120492,120492
3787,,Discount 22.5%,13.56,120492,120492
3788,,Discount 22.5%,13.56,120492,120492
3789,,Discount 22.5%,13.56,120492,120492
3790,,Discount 22.5%,13.56,120492,120492
3791,,Discount 22.5%,13.56,120492,120492
3792,,Discount 22.5%,13.56,120492,120492
3793,,Discount 22.5%,13.56,120492,120492
3794,,Discount 22.5%,13.56,120492,120492
908,,Discount 20%,119.2,120492,120492
5542,,Discount 25%,62.25,120492,120492
5549,,Discount 10%,494.1,120492,120492
5653,,Discount 20%,30.4,120492,120492
133,,EquaGel 1,191.15,120492,120492
134,,EquaGel 1,191.15,120492,120492
135,,EquaGel 1,191.15,120492,120492
136,,EquaGel 1,191.15,120492,120492
137,,EquaGel 1,191.15,120492,120492
138,,EquaGel 1,191.15,120492,120492
139,,EquaGel 1,191.15,120492,120492
140,,EquaGel 1,191.15,120492,120492
141,,EquaGel 1,191.15,120492,120492
142,,EquaGel 1,191.15,120492,120492
143,,EquaGel 1,191.15,120492,120492
144,,EquaGel 1,191.15,120492,120492
149,,EquaGel 1,229.25,120492,120492
150,,EquaGel 1,229.25,120492,120492
151,,EquaGel 1,229.25,120492,120492
152,,EquaGel 1,229.25,120492,120492
153,,EquaGel 1,229.25,120492,120492
154,,EquaGel 1,229.25,120492,120492
155,,EquaGel 1,229.25,120492,120492
156,,EquaGel 1,229.25,120492,120492
159,,EquaGel 1,317.46,120492,120492
160,,EquaGel 1,317.46,120492,120492
161,,EquaGel 1,317.46,120492,120492
162,,EquaGel 1,317.46,120492,120492
163,,EquaGel 1,317.46,120492,120492
164,,EquaGel 1,317.46,120492,120492
165,,EquaGel 1,317.46,120492,120492
166,,EquaGel 1,317.46,120492,120492
168,,EquaGel 1,397.46,120492,120492
172,,EquaGel 1,44.06,120492,120492
24854,,EquaGel 1,44.06,120492,120492
173,,EquaGel 1,44.06,120492,120492
174,,EquaGel 1,44.06,120492,120492
175,,EquaGel 1,44.06,120492,120492
177,,EquaGel 1,44.06,120492,120492
178,,EquaGel 1,44.06,120492,120492
7917,,EquaGel 1,44.06,120492,120492
179,,EquaGel 1,44.06,120492,120492
181,,EquaGel 1,44.06,120492,120492
182,,EquaGel 1,44.06,120492,120492
183,,EquaGel 1,44.06,120492,120492
184,,EquaGel 1,44.06,120492,120492
185,,EquaGel 1,44.06,120492,120492
186,,EquaGel 1,44.06,120492,120492
187,,EquaGel 1,44.06,120492,120492
188,,EquaGel 1,44.06,120492,120492
189,,EquaGel 1,44.06,120492,120492
36840,,EquaGel 1,68.7,120492,120492
36841,,EquaGel 1,68.7,120492,120492
1060,,Discount 20%,214.4,120492,120492
1068,,Discount 15%,420.75,120492,120492
1082,,Discount 10%,1930.5,120492,120492
198,,Discount 22.5%,92.96,120492,120492
199,,Discount 22.5%,116.21,120492,120492
200,,Discount 22.5%,231.73,120492,120492
201,,Discount 22.5%,77.46,120492,120492
205,,Discount 22.5%,168.18,120492,120492
206,,Discount 25%,156.75,120492,120492
207,,Discount 22.5%,189.1,120492,120492
209,,Discount 15%,160.65,120492,120492
3821,,Discount 10%,8995.5,120492,120492
40995,,Discount 15%,27.88,120492,120492
40996,,Discount 15%,153.43,120492,120492
4551,,Discount 22.5%,41.85,120492,120492
4552,,Discount 22.5%,38.21,120492,120492
4554,,Discount 22.5%,55.1,120492,120492
4555,,Discount 22.5%,39.68,120492,120492
4556,,Discount 22.5%,19.07,120492,120492
4557,,Discount 22.5%,23.48,120492,120492
4558,,Discount 22.5%,26.43,120492,120492
4559,,Discount 22.5%,30.15,120492,120492
4569,,Discount 25%,70.88,120492,120492
4570,,Discount 25%,70.88,120492,120492
4668,,Discount 22.5%,18.52,120492,120492
33403,,Discount 25%,37.46,120492,120492
1910,,Discount 15%,28.65,120492,120492
1918,,Discount 15%,44.12,120492,120492
1919,,Discount 15%,50.07,120492,120492
1920,,Discount 15%,69.36,120492,120492
1924,,Discount 20%,67.36,120492,120492
1927,,Discount 15%,36.55,120492,120492
1929,,Discount 15%,42.08,120492,120492
1954,,Discount 25%,33,120492,120492
1993,,Discount 20%,9.52,120492,120492
1089,,Discount 05%,451.25,120492,120492
1090,,Discount 10%,355.5,120492,120492
9527,,Discount 10%,355.5,120492,120492
7154,,Discount 20%,32.32,120492,120492
4389,,Discount 15%,5490.15,120492,120492
3977,,Discount 20%,48,120492,120492
3978,,Discount 20%,48,120492,120492
3979,,Discount 20%,48,120492,120492
3980,,Discount 20%,48,120492,120492
3981,,Discount 20%,48,120492,120492
3982,,Discount 20%,51.6,120492,120492
3983,,Discount 20%,51.6,120492,120492
3986,,Discount 15%,8.93,120492,120492
3987,,Discount 15%,8.93,120492,120492
3988,,Discount 15%,8.93,120492,120492
3989,,Discount 15%,8.93,120492,120492
3991,,Discount 20%,136.72,120492,120492
3992,,Discount 20%,136.72,120492,120492
3993,,Discount 20%,136.72,120492,120492
3994,,Discount 20%,136.72,120492,120492
3995,,Discount 20%,38,120492,120492
3996,,Discount 20%,60.72,120492,120492
3997,,Discount 20%,17.44,120492,120492
3998,,Discount 20%,75.92,120492,120492
3999,,Discount 20%,98.8,120492,120492
4000,,Discount 20%,34.16,120492,120492
4001,,Discount 20%,121.52,120492,120492
4002,,Discount 20%,16.72,120492,120492
4003,,Discount 20%,79.44,120492,120492
4004,,Discount 20%,90.88,120492,120492
4005,,Discount 20%,105.28,120492,120492
4006,,Discount 20%,117.44,120492,120492
4007,,Discount 20%,132.64,120492,120492
4008,,Discount 20%,15.12,120492,120492
4009,,Discount 20%,18.96,120492,120492
4010,,Discount 20%,20.48,120492,120492
4011,,Discount 20%,22.8,120492,120492
4013,,Discount 22.5%,14.34,120492,120492
4014,,Discount 22.5%,14.34,120492,120492
4015,,Discount 22.5%,14.34,120492,120492
4016,,Discount 22.5%,14.34,120492,120492
4035,,Discount 25%,24.38,120492,120492
7179,,Discount 25%,24.75,120492,120492
7641,,Discount 25%,27,120492,120492
7142,,Discount 25%,269.25,120492,120492
1244,,Discount 25%,291.75,120492,120492
577,,Discount 15%,3130.55,120492,120492
19349,,Discount 15%,7639.8,120492,120492
4111,,Discount 25%,42.68,120492,120492
4112,,Discount 22.5%,55.8,120492,120492
4118,,Discount 25%,217.5,120492,120492
4120,,Discount 20%,239.2,120492,120492
4121,,Discount 15%,137.63,120492,120492
4122,,Discount 25%,42.75,120492,120492
4131,,Discount 25%,14.93,120492,120492
4133,,Discount 20%,55.6,120492,120492
6264,,ZDealer,416.5,120492,120492
6266,,Discount 15%,72.25,120492,120492
276,,Discount 15%,254.15,120492,120492
4683,,Discount 20%,476,120492,120492
4145,,Discount 10%,3599.1,120492,120492
5881,,Discount 20%,16.8,120492,120492
5882,,Discount 20%,16.8,120492,120492
5884,,Discount 20%,22.4,120492,120492
5935,,Discount 15%,11.48,120492,120492
5971,,Discount 22.5%,110.83,120492,120492
4165,,Discount 22.5%,384.4,120492,120492
4167,,Discount 20%,454.4,120492,120492
7739,,Discount 25%,446.25,120492,120492
4229,,Discount 22.5%,2669.88,120492,120492
4231,,Discount 22.5%,3379,120492,120492
6010,,Discount 25%,1308.75,120492,120492
9029,,Discount 20%,1588,120492,120492
6021,,Discount 10%,3918.6,120492,120492
4250,,Discount 20%,21.2,120492,120492
4251,,Discount 20%,24,120492,120492
4252,,Discount 20%,26.88,120492,120492
4253,,Discount 20%,30,120492,120492
4254,,Discount 20%,31.04,120492,120492
4255,,Discount 20%,34.8,120492,120492
4256,,Discount 20%,37.6,120492,120492
4257,,Discount 20%,41.04,120492,120492
4258,,Discount 20%,45.36,120492,120492
4259,,Discount 25%,3.53,120492,120492
4260,,Discount 20%,5.28,120492,120492
4261,,Discount 20%,7.6,120492,120492
4262,,Discount 20%,10.32,120492,120492
4263,,Discount 20%,12.72,120492,120492
4264,,Discount 20%,15.12,120492,120492
4265,,Discount 15%,20.83,120492,120492
4266,,Discount 15%,25.67,120492,120492
37046,,Discount 15%,30.43,120492,120492
6494,,Discount 20%,76,120492,120492
1318,,Discount 25%,343.5,120492,120492
1319,,Discount 25%,483.75,120492,120492
1320,,Discount 25%,746.25,120492,120492
1333,,Discount 20%,732,120492,120492
1419,,Discount 22.5%,383.63,120492,120492
1425,,Discount 22.5%,437.88,120492,120492
1426,,Discount 25%,543.75,120492,120492
1427,,Discount 25%,821.25,120492,120492
1430,,Discount 20%,636,120492,120492
3038,,Discount 20%,48,120492,120492
3039,,Discount 20%,60.36,120492,120492
3040,,Discount 20%,78.54,120492,120492
3041,,Discount 20%,64.73,120492,120492
3042,,Discount 20%,70.54,120492,120492
3043,,Discount 20%,88,120492,120492
4297,,Discount 20%,1116,120492,120492
4298,,Discount 25%,1196.25,120492,120492
4301,,Discount 25%,862.5,120492,120492
4305,,Discount 22.5%,964.88,120492,120492
4308,,Discount 20%,1224,120492,120492
1316,,Discount 05%,346.75,1356,1356
1378,,Discount 05%,375.25,1356,1356
1381,,Discount 10%,490.5,1356,1356
1422,,Discount 10%,670.5,1356,1356
1429,,Discount 10%,643.5,1356,1356
244,,Japara,427,1357,1357
133,,EquaGel 2,206.44,1054,1054
134,,EquaGel 2,206.44,1054,1054
135,,EquaGel 2,206.44,1054,1054
136,,EquaGel 2,206.44,1054,1054
137,,EquaGel 2,206.44,1054,1054
138,,EquaGel 2,206.44,1054,1054
139,,EquaGel 2,206.44,1054,1054
140,,EquaGel 2,206.44,1054,1054
141,,EquaGel 2,206.44,1054,1054
142,,EquaGel 2,206.44,1054,1054
143,,EquaGel 2,206.44,1054,1054
144,,EquaGel 2,206.44,1054,1054
149,,EquaGel 2,247.59,1054,1054
150,,EquaGel 2,247.59,1054,1054
151,,EquaGel 2,247.59,1054,1054
152,,EquaGel 2,247.59,1054,1054
153,,EquaGel 2,247.59,1054,1054
154,,EquaGel 2,247.59,1054,1054
155,,EquaGel 2,247.59,1054,1054
156,,EquaGel 2,247.59,1054,1054
157,,EquaGel 1,311.63,1054,1054
159,,EquaGel 2,334.86,1054,1054
160,,EquaGel 2,334.86,1054,1054
161,,EquaGel 2,334.86,1054,1054
162,,EquaGel 2,334.86,1054,1054
163,,EquaGel 2,334.86,1054,1054
164,,EquaGel 2,334.86,1054,1054
165,,EquaGel 2,334.86,1054,1054
166,,EquaGel 2,334.86,1054,1054
167,,EquaGel 2,397.46,1054,1054
168,,EquaGel 2,419.56,1054,1054
170,,EquaGel 2,397.46,1054,1054
172,,EquaGel 2,51.54,1054,1054
173,,EquaGel 2,51.54,1054,1054
174,,EquaGel 2,51.54,1054,1054
175,,EquaGel 2,51.54,1054,1054
176,,EquaGel 2,51.54,1054,1054
177,,EquaGel 2,51.54,1054,1054
178,,EquaGel 2,51.54,1054,1054
7917,,EquaGel 2,51.54,1054,1054
179,,EquaGel 2,51.54,1054,1054
180,,EquaGel 1,41.02,1054,1054
181,,EquaGel 2,51.54,1054,1054
182,,EquaGel 2,51.54,1054,1054
183,,EquaGel 2,51.54,1054,1054
184,,EquaGel 2,51.54,1054,1054
185,,EquaGel 2,51.54,1054,1054
186,,EquaGel 2,51.54,1054,1054
187,,EquaGel 2,51.54,1054,1054
188,,EquaGel 2,51.54,1054,1054
189,,EquaGel 2,51.54,1054,1054
190,,EquaGel 2,51.54,1054,1054
133,,EquaGel 3,219.82,1056,1056
134,,EquaGel 3,219.82,1056,1056
135,,EquaGel 3,219.82,1056,1056
136,,EquaGel 3,219.82,1056,1056
137,,EquaGel 3,219.82,1056,1056
138,,EquaGel 3,219.82,1056,1056
139,,EquaGel 3,219.82,1056,1056
140,,EquaGel 3,219.82,1056,1056
141,,EquaGel 3,219.82,1056,1056
142,,EquaGel 3,219.82,1056,1056
143,,EquaGel 3,219.82,1056,1056
144,,EquaGel 3,219.82,1056,1056
149,,EquaGel 3,263.64,1056,1056
150,,EquaGel 3,263.64,1056,1056
151,,EquaGel 3,263.64,1056,1056
152,,EquaGel 3,263.64,1056,1056
153,,EquaGel 3,263.64,1056,1056
154,,EquaGel 3,263.64,1056,1056
155,,EquaGel 3,263.64,1056,1056
156,,EquaGel 3,263.64,1056,1056
157,,EquaGel 1,311.63,1056,1056
159,,EquaGel 3,350.08,1056,1056
160,,EquaGel 3,350.08,1056,1056
161,,EquaGel 3,350.08,1056,1056
162,,EquaGel 3,350.08,1056,1056
163,,EquaGel 3,350.08,1056,1056
164,,EquaGel 3,350.08,1056,1056
165,,EquaGel 3,350.08,1056,1056
166,,EquaGel 3,350.08,1056,1056
167,,EquaGel 3,397.46,1056,1056
168,,EquaGel 3,429.56,1056,1056
170,,EquaGel 3,397.46,1056,1056
172,,EquaGel 3,56.83,1056,1056
173,,EquaGel 3,56.83,1056,1056
174,,EquaGel 3,56.83,1056,1056
175,,EquaGel 3,56.83,1056,1056
176,,EquaGel 3,56.83,1056,1056
177,,EquaGel 3,56.83,1056,1056
178,,EquaGel 3,56.83,1056,1056
7917,,EquaGel 3,56.83,1056,1056
179,,EquaGel 3,56.83,1056,1056
180,,EquaGel 1,41.02,1056,1056
181,,EquaGel 3,56.83,1056,1056
182,,EquaGel 3,56.83,1056,1056
183,,EquaGel 3,56.83,1056,1056
184,,EquaGel 3,56.83,1056,1056
185,,EquaGel 3,56.83,1056,1056
186,,EquaGel 3,56.83,1056,1056
187,,EquaGel 3,56.83,1056,1056
188,,EquaGel 3,56.83,1056,1056
189,,EquaGel 3,56.83,1056,1056
190,,EquaGel 3,56.83,1056,1056
740,,ZDealer,316,1056,1056
133,,EquaGel 1,191.15,3123,3123
134,,EquaGel 1,191.15,3123,3123
135,,EquaGel 1,191.15,3123,3123
136,,EquaGel 1,191.15,3123,3123
137,,EquaGel 1,191.15,3123,3123
138,,EquaGel 1,191.15,3123,3123
139,,EquaGel 1,191.15,3123,3123
140,,EquaGel 1,191.15,3123,3123
141,,EquaGel 1,191.15,3123,3123
142,,EquaGel 1,191.15,3123,3123
143,,EquaGel 1,191.15,3123,3123
144,,EquaGel 1,191.15,3123,3123
149,,EquaGel 1,229.25,3123,3123
150,,EquaGel 1,229.25,3123,3123
151,,EquaGel 1,229.25,3123,3123
152,,EquaGel 1,229.25,3123,3123
153,,EquaGel 1,229.25,3123,3123
154,,EquaGel 1,229.25,3123,3123
155,,EquaGel 1,229.25,3123,3123
156,,EquaGel 1,229.25,3123,3123
157,,EquaGel 1,311.63,3123,3123
159,,EquaGel 1,317.46,3123,3123
160,,EquaGel 1,317.46,3123,3123
161,,EquaGel 1,317.46,3123,3123
162,,EquaGel 1,317.46,3123,3123
163,,EquaGel 1,317.46,3123,3123
164,,EquaGel 1,317.46,3123,3123
165,,EquaGel 1,317.46,3123,3123
166,,EquaGel 1,317.46,3123,3123
167,,EquaGel 1,397.46,3123,3123
168,,EquaGel 1,397.46,3123,3123
170,,EquaGel 1,397.46,3123,3123
172,,EquaGel 1,44.06,3123,3123
173,,EquaGel 1,44.06,3123,3123
174,,EquaGel 1,44.06,3123,3123
175,,EquaGel 1,44.06,3123,3123
176,,EquaGel 1,44.06,3123,3123
177,,EquaGel 1,44.06,3123,3123
178,,EquaGel 1,44.06,3123,3123
7917,,EquaGel 1,44.06,3123,3123
179,,EquaGel 1,44.06,3123,3123
180,,EquaGel 1,41.02,3123,3123
181,,EquaGel 1,44.06,3123,3123
182,,EquaGel 1,44.06,3123,3123
183,,EquaGel 1,44.06,3123,3123
184,,EquaGel 1,44.06,3123,3123
185,,EquaGel 1,44.06,3123,3123
186,,EquaGel 1,44.06,3123,3123
187,,EquaGel 1,44.06,3123,3123
188,,EquaGel 1,44.06,3123,3123
