Item Internal Id,Price level,Unit Price,Internal Id,external Id
3789,Discount 22.5%,13.56,930,930
3790,Discount 22.5%,13.56,930,930
3791,Discount 22.5%,13.56,930,930
3792,Discount 22.5%,13.56,930,930
3793,Discount 22.5%,13.56,930,930
3794,Discount 22.5%,13.56,930,930
908,Discount 20%,119.2,930,930
5542,Discount 25%,62.25,930,930
5549,Discount 10%,494.1,930,930
5653,Discount 20%,30.4,930,930
133,EquaGel 1,191.15,930,930
134,EquaGel 1,191.15,930,930
135,EquaGel 1,191.15,930,930
136,EquaGel 1,191.15,930,930
137,EquaGel 1,191.15,930,930
138,EquaGel 1,191.15,930,930
139,EquaGel 1,191.15,930,930
140,EquaGel 1,191.15,930,930
141,EquaGel 1,191.15,930,930
142,EquaGel 1,191.15,930,930
143,EquaGel 1,191.15,930,930
144,EquaGel 1,191.15,930,930
149,EquaGel 1,229.25,930,930
150,EquaGel 1,229.25,930,930
151,EquaGel 1,229.25,930,930
152,EquaGel 1,229.25,930,930
153,EquaGel 1,229.25,930,930
154,EquaGel 1,229.25,930,930
155,EquaGel 1,229.25,930,930
156,EquaGel 1,229.25,930,930
159,EquaGel 1,317.46,930,930
160,EquaGel 1,317.46,930,930
161,EquaGel 1,317.46,930,930
162,EquaGel 1,317.46,930,930
163,EquaGel 1,317.46,930,930
164,EquaGel 1,317.46,930,930
165,EquaGel 1,317.46,930,930
166,EquaGel 1,317.46,930,930
168,EquaGel 1,397.46,930,930
172,EquaGel 1,44.06,930,930
24854,EquaGel 1,44.06,930,930
173,EquaGel 1,44.06,930,930
174,EquaGel 1,44.06,930,930
175,EquaGel 1,44.06,930,930
177,EquaGel 1,44.06,930,930
178,EquaGel 1,44.06,930,930
7917,EquaGel 1,44.06,930,930
179,EquaGel 1,44.06,930,930
181,EquaGel 1,44.06,930,930
182,EquaGel 1,44.06,930,930
183,EquaGel 1,44.06,930,930
184,EquaGel 1,44.06,930,930
185,EquaGel 1,44.06,930,930
186,EquaGel 1,44.06,930,930
187,EquaGel 1,44.06,930,930
188,EquaGel 1,44.06,930,930
189,EquaGel 1,44.06,930,930
36840,EquaGel 1,68.7,930,930
36841,EquaGel 1,68.7,930,930
1060,Discount 20%,214.4,930,930
1068,Discount 15%,420.75,930,930
1082,Discount 10%,1930.5,930,930
198,Discount 22.5%,92.96,930,930
199,Discount 22.5%,116.21,930,930
200,Discount 22.5%,231.73,930,930
201,Discount 22.5%,77.46,930,930
205,Discount 22.5%,168.18,930,930
206,Discount 25%,156.75,930,930
207,Discount 22.5%,189.1,930,930
209,Discount 15%,160.65,930,930
3821,Discount 10%,8995.5,930,930
40995,Discount 15%,27.88,930,930
40996,Discount 15%,153.43,930,930
4551,Discount 22.5%,41.85,930,930
4552,Discount 22.5%,38.21,930,930
4554,Discount 22.5%,55.1,930,930
4555,Discount 22.5%,39.68,930,930
4556,Discount 22.5%,19.07,930,930
4557,Discount 22.5%,23.48,930,930
4558,Discount 22.5%,26.43,930,930
4559,Discount 22.5%,30.15,930,930
4569,Discount 25%,70.88,930,930
4570,Discount 25%,70.88,930,930
4668,Discount 22.5%,18.52,930,930
33403,Discount 25%,37.46,930,930
1910,Discount 15%,28.65,930,930
1918,Discount 15%,44.12,930,930
1919,Discount 15%,50.07,930,930
1920,Discount 15%,69.36,930,930
1924,Discount 20%,67.36,930,930
1927,Discount 15%,36.55,930,930
1929,Discount 15%,42.08,930,930
1954,Discount 25%,33,930,930
1993,Discount 20%,9.52,930,930
1089,Discount 05%,451.25,930,930
1090,Discount 10%,355.5,930,930
9527,Discount 10%,355.5,930,930
7154,Discount 20%,32.32,930,930
4389,Discount 15%,5490.15,930,930
3977,Discount 20%,48,930,930
3978,Discount 20%,48,930,930
3979,Discount 20%,48,930,930
3980,Discount 20%,48,930,930
3981,Discount 20%,48,930,930
3982,Discount 20%,51.6,930,930
3983,Discount 20%,51.6,930,930
3986,Discount 15%,8.93,930,930
3987,Discount 15%,8.93,930,930
3988,Discount 15%,8.93,930,930
3989,Discount 15%,8.93,930,930
3991,Discount 20%,136.72,930,930
3992,Discount 20%,136.72,930,930
3993,Discount 20%,136.72,930,930
3994,Discount 20%,136.72,930,930
3995,Discount 20%,38,930,930
3996,Discount 20%,60.72,930,930
3997,Discount 20%,17.44,930,930
3998,Discount 20%,75.92,930,930
3999,Discount 20%,98.8,930,930
4000,Discount 20%,34.16,930,930
4001,Discount 20%,121.52,930,930
4002,Discount 20%,16.72,930,930
4003,Discount 20%,79.44,930,930
4004,Discount 20%,90.88,930,930
4005,Discount 20%,105.28,930,930
4006,Discount 20%,117.44,930,930
4007,Discount 20%,132.64,930,930
4008,Discount 20%,15.12,930,930
4009,Discount 20%,18.96,930,930
4010,Discount 20%,20.48,930,930
4011,Discount 20%,22.8,930,930
4013,Discount 22.5%,14.34,930,930
4014,Discount 22.5%,14.34,930,930
4015,Discount 22.5%,14.34,930,930
4016,Discount 22.5%,14.34,930,930
4035,Discount 25%,24.38,930,930
7179,Discount 25%,24.75,930,930
7641,Discount 25%,27,930,930
7142,Discount 25%,269.25,930,930
1244,Discount 25%,291.75,930,930
577,Discount 15%,3130.55,930,930
19349,Discount 15%,7639.8,930,930
4111,Discount 25%,42.68,930,930
4112,Discount 22.5%,55.8,930,930
4118,Discount 25%,217.5,930,930
4120,Discount 20%,239.2,930,930
4121,Discount 15%,137.63,930,930
4122,Discount 25%,42.75,930,930
4131,Discount 25%,14.93,930,930
4133,Discount 20%,55.6,930,930
6264,ZDealer,416.5,930,930
6266,Discount 15%,72.25,930,930
276,Discount 15%,254.15,930,930
4683,Discount 20%,476,930,930
4145,Discount 10%,3599.1,930,930
5881,Discount 20%,16.8,930,930
5882,Discount 20%,16.8,930,930
5884,Discount 20%,22.4,930,930
5935,Discount 15%,11.48,930,930
5971,Discount 22.5%,110.83,930,930
4165,Discount 22.5%,384.4,930,930
4167,Discount 20%,454.4,930,930
7739,Discount 25%,446.25,930,930
4229,Discount 22.5%,2669.88,930,930
4231,Discount 22.5%,3379,930,930
6010,Discount 25%,1308.75,930,930
9029,Discount 20%,1588,930,930
6021,Discount 10%,3918.6,930,930
4250,Discount 20%,21.2,930,930
4251,Discount 20%,24,930,930
4252,Discount 20%,26.88,930,930
4253,Discount 20%,30,930,930
4254,Discount 20%,31.04,930,930
4255,Discount 20%,34.8,930,930
4256,Discount 20%,37.6,930,930
4257,Discount 20%,41.04,930,930
4258,Discount 20%,45.36,930,930
4259,Discount 25%,3.53,930,930
4260,Discount 20%,5.28,930,930
4261,Discount 20%,7.6,930,930
4262,Discount 20%,10.32,930,930
4263,Discount 20%,12.72,930,930
4264,Discount 20%,15.12,930,930
4265,Discount 15%,20.83,930,930
4266,Discount 15%,25.67,930,930
37046,Discount 15%,30.43,930,930
6494,Discount 20%,76,930,930
1318,Discount 25%,343.5,930,930
1319,Discount 25%,483.75,930,930
1320,Discount 25%,746.25,930,930
1333,Discount 20%,732,930,930
1419,Discount 22.5%,383.63,930,930
1425,Discount 22.5%,437.88,930,930
1426,Discount 25%,543.75,930,930
1427,Discount 25%,821.25,930,930
1430,Discount 20%,636,930,930
3038,Discount 20%,48,930,930
3039,Discount 20%,60.36,930,930
3040,Discount 20%,78.54,930,930
3041,Discount 20%,64.73,930,930
3042,Discount 20%,70.54,930,930
3043,Discount 20%,88,930,930
4297,Discount 20%,1116,930,930
4298,Discount 25%,1196.25,930,930
4301,Discount 25%,862.5,930,930
4305,Discount 22.5%,964.88,930,930
4308,Discount 20%,1224,930,930
11748,Discount 22.5%,1316.73,931,931
3733,Discount 25%,221.25,931,931
3734,Discount 25%,1271.25,931,931
3784,Discount 15%,46.33,931,931
3785,Discount 15%,46.33,931,931
3787,Discount 22.5%,13.56,931,931
3788,Discount 22.5%,13.56,931,931
3789,Discount 22.5%,13.56,931,931
3790,Discount 22.5%,13.56,931,931
3791,Discount 22.5%,13.56,931,931
3792,Discount 22.5%,13.56,931,931
3793,Discount 22.5%,13.56,931,931
3794,Discount 22.5%,13.56,931,931
908,Discount 20%,119.2,931,931
5542,Discount 25%,62.25,931,931
5549,Discount 10%,494.1,931,931
5653,Discount 20%,30.4,931,931
133,EquaGel 1,191.15,931,931
134,EquaGel 1,191.15,931,931
135,EquaGel 1,191.15,931,931
136,EquaGel 1,191.15,931,931
137,EquaGel 1,191.15,931,931
138,EquaGel 1,191.15,931,931
139,EquaGel 1,191.15,931,931
140,EquaGel 1,191.15,931,931
141,EquaGel 1,191.15,931,931
142,EquaGel 1,191.15,931,931
143,EquaGel 1,191.15,931,931
144,EquaGel 1,191.15,931,931
149,EquaGel 1,229.25,931,931
150,EquaGel 1,229.25,931,931
151,EquaGel 1,229.25,931,931
152,EquaGel 1,229.25,931,931
153,EquaGel 1,229.25,931,931
154,EquaGel 1,229.25,931,931
155,EquaGel 1,229.25,931,931
156,EquaGel 1,229.25,931,931
159,EquaGel 1,317.46,931,931
160,EquaGel 1,317.46,931,931
161,EquaGel 1,317.46,931,931
162,EquaGel 1,317.46,931,931
163,EquaGel 1,317.46,931,931
164,EquaGel 1,317.46,931,931
165,EquaGel 1,317.46,931,931
166,EquaGel 1,317.46,931,931
168,EquaGel 1,397.46,931,931
172,EquaGel 1,44.06,931,931
24854,EquaGel 1,44.06,931,931
173,EquaGel 1,44.06,931,931
174,EquaGel 1,44.06,931,931
175,EquaGel 1,44.06,931,931
177,EquaGel 1,44.06,931,931
178,EquaGel 1,44.06,931,931
7917,EquaGel 1,44.06,931,931
179,EquaGel 1,44.06,931,931
181,EquaGel 1,44.06,931,931
182,EquaGel 1,44.06,931,931
183,EquaGel 1,44.06,931,931
184,EquaGel 1,44.06,931,931
185,EquaGel 1,44.06,931,931
186,EquaGel 1,44.06,931,931
187,EquaGel 1,44.06,931,931
188,EquaGel 1,44.06,931,931
189,EquaGel 1,44.06,931,931
36840,EquaGel 1,68.7,931,931
36841,EquaGel 1,68.7,931,931
1060,Discount 20%,214.4,931,931
1068,Discount 15%,420.75,931,931
1082,Discount 10%,1930.5,931,931
198,Discount 22.5%,92.96,931,931
199,Discount 22.5%,116.21,931,931
200,Discount 22.5%,231.73,931,931
201,Discount 22.5%,77.46,931,931
205,Discount 22.5%,168.18,931,931
206,Discount 25%,156.75,931,931
207,Discount 22.5%,189.1,931,931
209,Discount 15%,160.65,931,931
3821,Discount 10%,8995.5,931,931
40995,Discount 15%,27.88,931,931
40996,Discount 15%,153.43,931,931
4551,Discount 22.5%,41.85,931,931
4552,Discount 22.5%,38.21,931,931
4554,Discount 22.5%,55.1,931,931
4555,Discount 22.5%,39.68,931,931
4556,Discount 22.5%,19.07,931,931
4557,Discount 22.5%,23.48,931,931
4558,Discount 22.5%,26.43,931,931
4559,Discount 22.5%,30.15,931,931
4569,Discount 25%,70.88,931,931
4570,Discount 25%,70.88,931,931
4668,Discount 22.5%,18.52,931,931
33403,Discount 25%,37.46,931,931
1910,Discount 15%,28.65,931,931
1918,Discount 15%,44.12,931,931
1919,Discount 15%,50.07,931,931
1920,Discount 15%,69.36,931,931
1924,Discount 20%,67.36,931,931
1927,Discount 15%,36.55,931,931
1929,Discount 15%,42.08,931,931
1954,Discount 25%,33,931,931
1993,Discount 20%,9.52,931,931
1089,Discount 05%,451.25,931,931
1090,Discount 10%,355.5,931,931
9527,Discount 10%,355.5,931,931
7154,Discount 20%,32.32,931,931
4389,Discount 15%,5490.15,931,931
3977,Discount 20%,48,931,931
3978,Discount 20%,48,931,931
3979,Discount 20%,48,931,931
3980,Discount 20%,48,931,931
3981,Discount 20%,48,931,931
3982,Discount 20%,51.6,931,931
3983,Discount 20%,51.6,931,931
3986,Discount 15%,8.93,931,931
3987,Discount 15%,8.93,931,931
3988,Discount 15%,8.93,931,931
3989,Discount 15%,8.93,931,931
3991,Discount 20%,136.72,931,931
3992,Discount 20%,136.72,931,931
3993,Discount 20%,136.72,931,931
3994,Discount 20%,136.72,931,931
3995,Discount 20%,38,931,931
3996,Discount 20%,60.72,931,931
3997,Discount 20%,17.44,931,931
