Item Internal Id,Price level,Unit Price,Internal Id,external Id
133,EquaGel 3,219.82,5917,ex_1
134,EquaGel 3,219.82,5917,ex_1
135,EquaGel 3,219.82,5917,ex_1
136,EquaGel 3,219.82,5917,ex_1
137,EquaGel 3,219.82,5917,ex_1
138,EquaGel 3,219.82,5917,ex_1
139,EquaGel 3,219.82,5917,ex_1
140,EquaGel 3,219.82,5917,ex_1
141,EquaGel 3,219.82,5917,ex_1
142,EquaGel 3,219.82,5917,ex_1
143,EquaGel 3,219.82,5917,ex_1
144,EquaGel 3,219.82,5917,ex_1
149,EquaGel 3,263.64,5917,ex_1
150,EquaGel 3,263.64,5917,ex_1
151,EquaGel 3,263.64,5917,ex_1
152,EquaGel 3,263.64,5917,ex_1
153,EquaGel 3,263.64,5917,ex_1
154,EquaGel 3,263.64,5917,ex_1
155,EquaGel 3,263.64,5917,ex_1
156,EquaGel 3,263.64,5917,ex_1
159,EquaGel 3,350.08,5917,ex_1
160,EquaGel 3,350.08,5917,ex_1
161,EquaGel 3,350.08,5917,ex_1
162,EquaGel 3,350.08,5917,ex_1
163,EquaGel 3,350.08,5917,ex_1
164,EquaGel 3,350.08,5917,ex_1
165,EquaGel 3,350.08,5917,ex_1
166,EquaGel 3,350.08,5917,ex_1
168,EquaGel 3,429.56,5917,ex_1
172,EquaGel 3,56.83,5917,ex_1
24854,EquaGel 3,56.83,5917,ex_1
173,EquaGel 3,56.83,5917,ex_1
174,EquaGel 3,56.83,5917,ex_1
175,EquaGel 3,56.83,5917,ex_1
177,EquaGel 3,56.83,5917,ex_1
178,EquaGel 3,56.83,5917,ex_1
7917,EquaGel 3,56.83,5917,ex_1
179,EquaGel 3,56.83,5917,ex_1
181,EquaGel 3,56.83,5917,ex_1
182,EquaGel 3,56.83,5917,ex_1
183,EquaGel 3,56.83,5917,ex_1
184,EquaGel 3,56.83,5917,ex_1
185,EquaGel 3,56.83,5917,ex_1
186,EquaGel 3,56.83,5917,ex_1
187,EquaGel 3,56.83,5917,ex_1
188,EquaGel 3,56.83,5917,ex_1
189,EquaGel 3,56.83,5917,ex_1
